지점,일시,평균 풍속(m/s),평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C),평균 최대 파고(m),평균 유의 파고(m),최고 유의 파고(m),최고 최대 파고(m),평균 파주기(sec),최고 파주기(sec)
22105,2007-09-27,6.9,1010.4,83,22.6,22.6,1.7,0.8,0.9,2.2,4.8,5.3
22105,2007-09-28,4.4,1016.1,70,20.7,22.4,1.6,0.8,1,2.5,6.4,8.1
22105,2007-09-29,5.8,1022.9,58,20.6,22.2,1.7,0.8,0.9,2.2,6,7.5
22105,2007-09-30,3.7,1019.5,62,20.7,22.1,1.1,0.5,0.8,1.9,6.1,7.4
22105,2007-10-01,3.1,1016.9,65,20.6,21.9,0.6,0.3,0.4,0.8,5.4,8.5
22105,2007-10-02,2.9,1018.4,62,21.2,21.9,0.5,0.3,0.3,0.7,4.3,6.6
22105,2007-10-03,1.7,1019,69,21.7,22.7,0.7,0.3,0.5,1.1,4.8,5.7
22105,2007-10-04,5,1018,84,20.5,22.7,1.1,0.5,0.6,1.5,4.6,6
22105,2007-10-05,4,1019.3,70,20.5,23.1,1.2,0.6,0.7,1.6,5.5,6.2
22105,2007-10-06,3.1,1018,65,21.2,21.8,0.8,0.4,0.5,0.9,5.4,6.6
22105,2007-10-07,6,1010.8,73,22.3,21.9,1.3,0.6,0.9,1.9,4.5,5.8
22105,2007-10-08,5.2,1012.5,69,18.9,21.5,3.1,1.5,2.5,5.2,7.9,10.8
22105,2007-10-09,5.5,1015.8,64,18.8,21.7,2.1,1,1.4,3,6.3,8.1
22105,2007-10-10,4.3,1017.7,55,19.4,21.8,1.6,0.7,1.3,2.5,6.2,8
22105,2007-10-11,5.4,1017,64,19.7,21.4,1.3,0.6,0.7,1.6,5,10.7
22105,2007-10-12,5.3,1021.1,62,19.6,20.9,1.2,0.6,1.2,2.9,4.9,7.3
22105,2007-10-13,6.8,1023.5,65,18,21.8,2.6,1.2,1.5,3.6,6.7,7.9
22105,2007-10-14,3.4,1021.1,69,18.1,21.4,1.5,0.7,0.9,2,6,7
22105,2007-10-15,6.5,1023.6,56,17.1,21.2,2,0.9,1.1,2.7,5.8,6.4
22105,2007-10-17,9.6,1021.9,69,16.3,22.6,3.6,1.4,1.9,5.1,5.5,6.4
22105,2007-10-18,5.2,1021.2,62,17.8,22.4,1.9,0.9,1.4,2.4,5.5,6.4
22105,2007-10-19,6.4,1011.8,57,16.1,22.9,1.8,0.9,1.6,3.2,5.3,6.4
22105,2007-10-20,9.4,1014.5,46,11.2,22.1,3.2,1.6,2.2,4.1,6.9,8
22105,2007-10-21,4.7,1016.4,42,15.9,22,1.7,0.8,1.2,2.5,5.4,6.4
22105,2007-10-22,5.3,1017.7,54,18.4,21.8,1.1,0.6,0.8,1.5,4.4,6.4
22105,2007-10-23,6,1024.6,66,18.1,21,1.6,0.8,1.2,3,5.1,7.1
22105,2007-10-24,7.4,1026.1,69,18.9,21.2,1.6,0.7,0.8,1.8,4.2,5.8
22105,2007-10-25,5.4,1021.8,74,19.2,21.5,1,0.5,0.7,1.4,3.7,4.9
22105,2007-10-26,7.7,1018.4,78,16.7,21.2,1.8,0.8,1.3,2.6,4.4,6.4
22105,2007-10-27,5.4,1017.5,62,16.6,21.7,2.3,1.1,1.4,3.2,6.1,7.1
22105,2007-10-28,6.8,1013.5,61,18.4,21.6,1.7,0.8,1.1,2.4,6,7.1
22105,2007-10-29,6.9,1018.2,59,14.9,21.2,3,1.5,2,4.1,6.4,8
22105,2007-10-30,1.6,1023.4,57,15.8,20.9,2.7,1.2,2.1,4.2,7.4,8
22105,2007-10-31,5.7,1020.5,52,17.6,21.2,1.6,0.8,1.1,2.2,5.8,8
22105,2007-11-01,8.9,1017.5,48,14.3,21.2,2.2,1,1.6,3.4,5.3,6.4
22105,2007-11-02,5.2,1019.7,46,11.9,21.2,1.6,0.8,1.7,3.1,5.2,6.4
22105,2007-11-03,5.6,1023.8,50,14.2,20.2,1.2,0.6,0.7,1.4,4.5,5.8
22105,2007-11-04,2.8,1028.7,51,14.9,19.8,0.9,0.4,0.6,1.4,4.5,5.8
22105,2007-11-05,2.4,1026.2,62,16,19.2,0.6,0.3,0.4,0.8,4,5.8
22105,2007-11-06,4,1024.1,61,15.4,19.7,0.7,0.3,0.4,0.9,3.6,4.6
22105,2007-11-07,5.8,1020.1,68,16.9,19.5,1,0.5,0.8,1.5,3.8,4.9
22105,2007-11-08,5.9,1020.9,65,16.5,18.8,0.9,0.5,0.7,1.3,3.9,5.3
22105,2007-11-09,6.3,1020.6,68,16.1,17.4,1.2,0.6,0.7,1.4,3.9,5.3
22105,2007-11-10,7.2,1016.8,55,14.1,17,1.7,0.8,1.4,2.7,4.7,6.4
22105,2007-11-11,11.1,1017,65,12.2,17.4,4.4,2.2,3.1,6.5,7.4,9.1
22105,2007-11-12,7.2,1018.4,55,12.7,17.3,4.3,2.1,2.6,5.4,8.2,9.1
22105,2007-11-13,1.3,1018.8,53,13.7,17.1,3,1.4,2.4,4.5,8.7,9.1
22105,2007-11-14,2.6,1020.3,58,14.9,17.1,1.6,0.8,1.1,2,7.2,9.1
22105,2007-11-15,8.6,1023.8,76,10.9,17,3.1,1.4,2.5,5.2,6.6,8
22105,2007-11-16,3.6,1021.5,74,10.3,17.6,2.3,1.1,1.7,3.7,6,8
22105,2007-11-17,7.2,1013.1,49,11.1,16.6,1.9,0.9,1.3,3.6,4.9,6.4
22105,2007-11-18,10.9,1020.6,50,6,17,4.3,2,2.8,6.1,6.7,9.1
22105,2007-11-19,6.2,1022.8,46,6.7,17,2.5,1.2,1.7,4,6,8
22105,2007-11-20,11,1020.1,48,7.2,16,3.1,1.5,1.9,3.7,5.8,7.1
22105,2007-11-21,8.2,1025.3,47,7.4,15.4,2.5,1.2,1.5,3.4,6,8
22105,2007-11-22,6.7,1029.1,50,7.1,15.3,2.7,1.4,2,3.6,6.4,8
22105,2007-11-23,5.3,1024.4,60,11.6,14.8,1.8,0.9,1.2,2.7,6.2,8
22105,2007-11-24,5.7,1024,62,11.7,15.9,1.6,0.8,1,2,5.9,9.1
22105,2007-11-25,4.5,1023.3,59,12.9,15.5,1.1,0.5,0.7,1.4,4.6,9.1
22105,2007-11-26,5.3,1018,63,13.3,15.8,1.2,0.6,1,2.2,4.5,6.4
22105,2007-11-27,5.6,1015.8,55,9.8,15.7,2,1,1.6,3.2,6.3,8
22105,2007-11-28,10.1,1018.4,71,10.8,15.6,2.9,1.4,2.1,4.3,6.1,8
22105,2007-11-29,6.2,1019.8,77,11.2,14.9,2.7,1.3,1.8,3.4,5.9,7.1
22105,2007-11-30,7.8,1021.1,70,9.8,15.3,3.3,1.6,2.4,5,6.7,8
22105,2007-12-01,7.7,1020.9,51,9.3,15.5,2.2,1,1.6,3.2,5.4,8
22105,2007-12-02,5.8,1017.9,51,9.8,16.7,1.8,0.9,1.1,2.6,5.4,7.1
22105,2007-12-03,9.9,1019.5,55,7.5,15.8,2.9,1.4,1.9,4.1,6.3,8
22105,2007-12-04,7.3,1027,53,4.3,15.1,2.7,1.3,1.7,3.4,6.2,7.1
22105,2007-12-05,5.4,1027.3,52,4.5,13.8,1.9,1,1.3,2.4,6,7.1
22105,2007-12-06,4.1,1020.9,51,7.1,14.2,1.5,0.7,1.2,2,5.5,6.4
22105,2007-12-07,8.6,1017.3,62,7.6,13.7,1.9,0.9,1.2,2.8,4.6,5.8
22105,2007-12-08,8.4,1021.1,53,6.5,13.8,2,1,1.6,2.8,5,6.4
22105,2007-12-09,2.4,1024.1,45,6.7,14.3,1.5,0.7,1,2,5.7,7.1
22105,2007-12-10,2.9,1023.1,53,8.4,14.2,1.2,0.5,0.7,1.6,5.4,6.4
22105,2007-12-11,4.3,1017,74,9.1,14,1,0.5,0.6,1.4,4.9,6.4
22105,2007-12-12,3.5,1013.8,61,9.5,14.2,1.3,0.6,0.9,1.6,4.9,5.8
22105,2007-12-13,9.2,1007.9,53,7.4,13.9,2.2,1,1.5,3.3,5.1,6.4
22105,2007-12-14,7.5,1012.9,50,5.4,14.4,2.5,1.2,1.5,3.2,6.2,7.1
22105,2007-12-15,8.8,1016.2,58,6.7,16.1,2.4,1.2,1.6,3.7,5.8,6.4
22105,2007-12-16,6.5,1022.8,50,6.1,16.1,2.5,1.3,1.7,3.3,6.3,7.1
22105,2007-12-17,6.8,1019.5,50,7.3,16.6,2,0.9,1.3,3.4,5.1,6.4
22105,2007-12-18,8.1,1019.2,51,6.5,16.3,2.4,1.2,1.6,3.2,5.2,6.4
22105,2007-12-19,4.4,1019.1,49,6.7,16.4,1.7,0.8,1.2,2.5,5.9,7.1
22105,2007-12-20,5.9,1021.8,48,9.3,16.1,1.2,0.6,0.9,2,4.2,5.3
22105,2007-12-21,3.4,1027.7,54,8.7,16.6,1.5,0.8,0.9,1.8,5.3,6.4
22105,2007-12-22,5.8,1023.4,69,9.7,16.8,2.1,1,1.3,2.9,5.8,6.4
22105,2007-12-23,9.3,1018.7,63,10,16.5,2.4,1.2,1.9,3.7,5.2,6.4
22105,2007-12-24,5,1027.2,54,8.9,16.1,2.5,1.2,2,3.3,6.4,8
22105,2007-12-25,3.4,1028.7,59,10.1,15.8,1.2,0.6,0.9,1.9,5.8,7.1
22105,2007-12-26,5.1,1029.2,59,11.7,15.9,1.3,0.6,0.9,2,5,5.8
22105,2007-12-27,5,1023.1,70,12.3,15.7,1,0.5,0.7,1.4,5,5.8
22105,2007-12-28,4.8,1012.8,78,10.6,16.4,1.1,0.5,1,2.4,4.5,5.8
22105,2007-12-29,10.5,1006.3,59,6.7,16.2,3.2,1.4,2.2,4.7,6.5,8
22105,2008-01-21,8.5,1027.8,69,2.8,13.6,3.5,1.8,3.2,5.2,7,8
22105,2008-01-22,6.9,1024.9,71,4.4,13.4,1.9,1,1.4,2.7,5.8,6.4
22105,2008-01-23,8.2,1017.4,69,5.3,13.5,2,1.1,2.1,4.3,5.1,7.1
22105,2008-01-24,10.3,1024.3,67,0.4,13.2,4.4,2.2,3.1,5.6,7.6,9.1
22105,2008-01-25,5.9,1029.4,68,1.3,13.3,3.2,1.6,2.1,4.2,7.7,9.1
22105,2008-01-26,5,1028.8,70,2.7,13.2,2.5,1.3,2,3.6,7.7,9.1
22105,2008-01-27,4.5,1027,58,3.8,13.1,2,1,1.5,3.1,6.7,8
22105,2008-01-28,3.8,1017.9,49,6.2,13.1,1,0.6,0.9,1.6,6,7.1
22105,2008-01-29,6,1014.1,71,4.4,13.1,1.8,1,1.6,3.2,5.1,7.1
22105,2008-01-30,9,1017.1,55,3.6,12.9,2.5,1.3,2.2,4,5.7,7.1
22105,2008-01-31,8.2,1022.6,59,2,12.9,2.4,1.2,1.6,3.1,6.1,7.1
22105,2008-02-01,2.7,1024.8,48,3.2,12.9,1.4,0.7,1.3,2,5.7,7.1
22105,2008-02-02,2.7,1021.1,55,5.1,12.9,0.9,0.5,0.7,1.3,5.3,6.4
22105,2008-02-03,7.1,1016.5,61,4.5,12.6,1.5,0.8,1.8,3.2,4.6,7.1
22105,2008-02-04,6.6,1019.2,70,3.2,12.8,2.2,1.1,1.7,3.2,5.6,7.1
22105,2008-02-05,5,1022.5,71,3,12.6,2,1,1.4,2.7,5.7,7.1
22105,2008-02-06,8.3,1019.3,56,3.5,12.6,2.1,1.1,1.4,2.9,5.3,6.4
22105,2008-02-07,6.3,1020.2,54,3.1,12.3,1.6,0.8,1.1,2.2,5.2,6.4
22105,2008-02-08,5.6,1023.4,75,2.8,12.4,1.9,0.9,1.2,2.5,5.5,7.1
22105,2008-02-09,10.4,1019.8,84,2.7,11.7,2.8,1.5,2.5,4.3,5.4,6.4
22105,2008-02-10,4.6,1023.8,55,5.8,12.2,2,1,1.5,2.7,5.6,6.4
22105,2008-02-11,5.8,1020.1,44,5.5,12.1,1.3,0.7,0.9,1.8,5.2,6.4
22105,2008-02-12,11,1019.3,64,0.5,12.1,3.4,1.8,2.2,4.1,6.4,9.1
22105,2008-02-13,7.3,1022.1,58,0,12.2,2.7,1.5,2.4,4,6.8,8
22105,2008-02-14,6.7,1021.3,44,2.5,12.2,2.1,1.1,1.5,3.2,5.9,7.1
22105,2008-02-15,8.5,1022.4,57,1.8,12.1,2.6,1.3,1.7,3.2,5.8,7.1
22105,2008-02-16,8.5,1025.8,48,0.8,12,2.7,1.3,1.6,3.2,6.3,9.1
22105,2008-02-17,8.2,1031.6,59,1.2,11.9,2.4,1.2,1.8,3.7,6,8
22105,2008-02-18,2.3,1033.2,38,4,11.8,1.6,0.8,1.1,2,6.6,8
22105,2008-02-19,5.1,1025.8,41,5.2,11.8,1.2,0.6,0.8,1.5,6.1,8
22105,2008-02-20,7.4,1023,48,6.8,11.7,2.1,1.1,1.6,3.2,5.4,6.4
22105,2008-02-21,2.9,1022.7,42,8.2,11.8,1.4,0.7,1.1,2.2,5.5,6.4
22105,2008-02-22,5.7,1014.9,53,9.3,11.7,1,0.5,0.8,1.3,3.8,5.8
22105,2008-02-23,13.4,1017.7,72,1.8,11.7,4.6,2.5,3.4,6.7,7.2,9.1
22105,2008-02-24,7.9,1030,56,1.4,11.6,5.3,2.7,3.9,6.8,9.3,10.7
22105,2008-02-25,6.7,1025.7,63,4.7,11.6,3.4,1.7,2.6,5.5,8.9,10.7
22105,2008-02-26,9.2,1015.1,64,4.4,11.5,2.3,1.2,2,3.5,5.1,6.4
22105,2008-02-27,10.5,1017.7,51,5.1,11.4,3.1,1.6,2,4,6,7.1
22105,2008-02-28,5.9,1016.2,48,7.3,11.4,1.8,1,1.8,3,5.6,6.4
22105,2008-02-29,7.8,1005.1,53,8.9,11.3,1.4,0.7,1,1.9,3.9,4.6
22105,2008-03-01,7,1014,53,6.2,11.3,2.1,1.1,1.5,3,5.6,7.1
22105,2008-03-02,3.1,1014.5,54,7.8,11.4,1,0.5,0.7,1.3,5.1,7.1
22105,2008-03-03,6.5,1014.1,62,5.4,11.4,1.3,0.7,1,1.9,4.9,6.4
22105,2008-03-04,7,1018.9,51,4.4,11.3,1.7,0.9,1,2,5.2,5.8
22105,2008-03-05,3,1023.8,72,3.9,11.4,1.1,0.6,0.7,1.4,5.3,7.1
22105,2008-03-06,5.3,1021.5,55,6.8,11.2,1.1,0.6,0.8,1.7,5.3,7.1
22105,2008-03-07,4.3,1024.9,72,5,11.1,1.2,0.6,0.9,1.6,4.8,5.8
22105,2008-03-08,3.5,1024.6,52,8.2,11.2,0.6,0.3,0.4,0.8,4.4,5.8
22105,2008-03-09,3,1017.5,61,10.2,11.3,0.8,0.4,0.7,1.2,4.1,4.6
22105,2008-03-10,4.8,1014,65,10.8,11.2,1,0.6,0.7,1.3,4.5,5.3
22105,2008-03-11,4.1,1020.6,76,10.5,11.3,1,0.5,0.8,1.5,4.6,5.8
22105,2008-03-12,6.9,1024.3,80,10.2,12,1.1,0.6,0.8,1.7,3.9,4.9
22105,2008-03-13,6.7,1017.1,83,11.4,12.2,1.4,0.7,1,1.8,4.5,6.4
22105,2008-03-14,8.7,1020,69,6.9,11.2,2.6,1.3,1.9,4.4,6.2,8
22105,2008-03-15,6.4,1017.7,73,9.1,11.2,1.7,0.9,1.3,2.4,5.6,7.1
22105,2008-03-16,4.5,1016.3,52,9.4,11.2,1.7,0.9,1.2,2.2,5.6,6.4
22105,2008-03-17,4.8,1018.6,69,9.7,11.3,0.8,0.4,0.5,1.1,5.1,6.4
22105,2008-03-18,7.6,1017.5,79,10.5,11.5,1.1,0.6,0.9,1.5,3.4,4.3
22105,2008-03-19,8.5,1019.3,77,8.3,11.3,2.5,1.3,2.7,4.5,5.9,8
22105,2008-03-20,8.2,1024.9,65,6.7,11.1,2.5,1.3,1.9,3.7,5.9,8
22105,2008-03-21,4.1,1024.8,67,7.8,11.3,1.7,0.9,1.3,2.1,6.7,7.1
22105,2008-03-22,5.7,1019.4,77,9.3,11.2,1.2,0.6,0.8,1.4,5.9,7.1
22105,2008-03-23,6.9,1008.9,88,9.3,11.2,1.3,0.6,1,2,4.4,5.8
22105,2008-03-24,6.2,1007.3,75,10,11.4,2.7,1.3,1.8,3.9,6.4,9.1
22105,2008-03-25,6.4,1007.1,46,8.7,11.2,2.4,1.1,1.6,3.2,6.9,8
22105,2008-03-26,6,1009.4,51,8.8,11.2,1.7,0.9,1.2,2.4,5.6,8
22105,2008-03-27,6.5,1010.8,63,8.7,11.1,1.2,0.6,0.9,1.7,4,4.9
22105,2008-03-28,6.2,1019.5,69,7.1,11.1,1.6,0.8,1.1,1.9,5.1,6.4
22105,2008-03-29,2.8,1024.3,65,7.5,11.1,1.2,0.6,0.8,1.5,6.1,7.1
22105,2008-03-30,5.2,1015.5,80,7.6,11.1,1.1,0.6,0.7,1.4,6.2,7.1
22105,2008-03-31,4.6,1013.2,76,7.9,11.1,1.1,0.6,0.9,1.7,4.9,6.4
22105,2008-04-01,5.1,1015.3,63,10.3,11.3,1.3,0.6,0.9,2,4.6,5.8
22105,2008-04-02,5.4,1010.4,64,11,11.2,1,0.5,0.8,1.8,4,5.3
22105,2008-04-03,6.6,1010.3,58,10.7,11.2,2,1,1.6,2.9,5.5,7.1
22105,2008-04-04,4.6,1015,64,11.3,11.3,1.2,0.6,0.9,1.8,4.7,5.8
22105,2008-04-05,3.1,1019.1,76,12.4,11.7,0.8,0.4,0.5,1.1,4.5,6.4
22105,2008-04-06,2.7,1015.7,84,12.2,12,0.5,0.2,0.4,0.9,3.3,4.3
22105,2008-04-07,5,1011.1,85,10.8,11.7,0.7,0.3,0.5,1.2,3.3,4.9
22105,2008-04-08,3.6,1016.6,83,10.9,11.9,0.7,0.4,0.5,0.9,4.6,7.1
22105,2008-04-09,4.3,1012.8,90,10.6,11.8,0.8,0.4,0.6,1.5,4.2,5.8
22105,2008-04-10,10,1009.3,83,10.6,12.3,2.2,1.1,1.4,3,5,6.4
22105,2008-04-11,4.4,1016,81,10.4,13.4,1.7,0.9,1.1,2.8,5.7,6.4
22105,2008-04-12,5.5,1021.1,79,9.9,13.4,1.7,0.9,1.1,2.1,6.2,9.1
22105,2008-04-13,4.9,1016.3,83,11.3,13.4,1.3,0.6,0.9,1.8,6.4,8
22105,2008-04-14,4.6,1016.5,84,11.8,13.7,0.8,0.4,0.8,1.5,4.4,5.8
22105,2008-04-15,6.4,1016.3,87,12.8,13.5,1.1,0.6,0.8,1.4,3.7,4.6
22105,2008-04-16,6,1016.1,85,13.8,13.8,0.9,0.5,0.7,1.2,3.5,4.3
22105,2008-04-17,5.6,1016.7,93,12.3,14.4,1,0.5,1,1.8,3.8,5.8
22105,2008-04-18,9.4,1018.9,87,9.9,13.3,2.3,1.2,1.6,2.9,5.4,7.1
22105,2008-04-19,5.6,1022.4,87,11.5,14,1.7,0.9,1.1,1.9,6.4,8
22105,2008-04-20,2.2,1023.8,80,13.2,14.3,1.3,0.7,0.8,1.5,6.2,7.1
22105,2008-04-21,2.1,1022.8,81,13.3,14.3,0.8,0.4,0.6,1,5.3,7.1
22105,2008-04-22,4,1017.3,84,13.5,14.3,0.6,0.3,0.6,1.1,3.7,5.3
22105,2008-04-23,5.2,1008.6,83,13.6,13.8,1,0.5,1.1,2,3.4,4.9
22105,2008-04-24,7.2,1012.4,55,10.5,13.5,2.6,1.2,1.7,3.8,6.1,8
22105,2008-04-25,7.8,1012.4,70,12.8,13.5,1.6,0.8,1.4,3.2,4.3,6.4
22105,2008-04-26,8.2,1006.1,69,13.1,13.6,2,1,1.6,3.3,4.8,6.4
22105,2008-04-27,6.5,1012.9,60,12.6,13,1.9,1,1.4,2.6,5.7,7.1
22105,2008-04-28,6.4,1015.5,74,12.7,12.8,1.5,0.8,1.2,2.7,5.1,7.1
22105,2008-04-29,4.4,1013.3,83,14,13.2,1.2,0.6,1.1,1.9,4.3,5.3
22105,2008-04-30,3.9,1011,83,14.4,13.3,0.9,0.5,0.8,1.6,4.1,5.3
22105,2008-05-01,4.2,1011.1,86,14.3,13.4,0.9,0.4,0.6,1.3,4,5.3
22105,2008-05-02,4.8,1010.1,89,14.2,13.6,0.5,0.3,0.5,1,2.9,4
22105,2008-05-03,3.7,1010.3,88,15,14.4,0.4,0.2,0.3,0.6,2.7,3.8
22105,2008-05-04,6.4,1003.5,85,15.4,14.4,0.9,0.5,0.8,1.7,3.3,4.6
22105,2008-05-05,6.6,1004.4,85,13.1,14,2.1,1.1,1.6,3.1,5.9,7.1
22105,2008-05-06,5.6,1007.3,68,15.6,14.1,1.2,0.6,1,2,4.8,7.1
22105,2008-05-07,3.5,1008.4,72,15.6,14.8,0.9,0.4,0.8,1.4,4.4,5.8
22105,2008-05-08,2.8,1010.4,88,14.3,14.8,0.7,0.3,0.5,0.9,4,4.9
22105,2008-05-09,4.9,1018.2,78,13.6,14.5,0.8,0.4,0.6,1.1,3.4,4.9
22105,2008-05-10,6.7,1020.5,71,12,14.5,1.5,0.8,1,1.8,4.9,5.8
22105,2008-05-11,4,1020.3,69,11.7,14.7,1.3,0.7,1,1.8,6,7.1
22105,2008-05-12,6.4,1019.7,72,12.6,15,1.4,0.7,1.2,2.1,4.7,5.8
22105,2008-05-13,9.3,1013.7,79,11.6,14.9,2.9,1.4,1.7,3.4,6.6,8
22105,2008-05-14,6.2,1014.3,72,12.6,14.8,2,1.1,1.5,3.1,6.3,7.1
22105,2008-05-15,3.5,1015.3,79,14.7,15.2,0.9,0.5,0.7,1.3,5.1,8
22105,2008-05-16,2.2,1012.6,83,15.2,15.7,0.6,0.3,0.5,0.9,4.1,5.3
22105,2008-05-17,3.3,1011,95,14.7,15.3,0.3,0.2,0.3,0.6,2.8,4.6
22105,2008-05-18,7.6,1007.1,90,15,14.4,1.2,0.6,1.4,2.7,3.6,5.3
22105,2008-05-19,3.9,1003.1,82,14.6,14.9,1.7,0.8,1.2,2.8,5.3,6.4
22105,2008-05-20,5.4,1006,71,14.7,15.6,1,0.5,0.7,1.3,4.3,5.3
22105,2008-05-21,4.7,1007.7,82,16.2,15.8,1,0.5,0.8,1.6,4,5.3
22105,2008-05-22,5.3,1010.8,76,17,15.9,1.2,0.6,0.8,1.5,4.7,5.3
22105,2008-05-23,1.9,1012,89,17,16.5,0.6,0.3,0.5,1.1,4.2,7.1
22105,2008-05-24,4.3,1006.5,92,16.2,16.5,0.6,0.3,0.5,1,3.4,5.8
22105,2008-05-25,2.8,1004.1,96,15.1,16.6,0.6,0.3,0.5,1,4,6.4
22105,2008-05-26,4.3,1008.4,86,16.7,16.8,0.6,0.3,0.4,0.8,3.4,4.6
22105,2008-05-27,7.6,1006.9,89,16.6,16.6,1.2,0.6,1,1.9,3.9,4.6
22105,2008-05-28,7.6,1001.8,89,16.5,16.5,1.8,0.9,1.1,2.3,4.6,5.8
22105,2008-05-29,3.1,1006.6,96,15.8,16.8,1.8,0.9,1.1,2.3,6.1,7.1
22105,2008-05-30,4.2,1006.6,91,15.9,17.1,1.7,0.9,1.3,2.1,7.3,8
22105,2008-05-31,4.9,1006.9,78,16.6,17.3,1.8,0.9,1.5,2.6,7,9.1
22105,2008-06-01,3.8,1012.9,88,16.9,17.6,1.8,0.9,1.2,2.8,7,9.1
22105,2008-06-02,4.7,1016.8,88,16.3,17.5,1.6,0.9,1,2,5,5.8
22105,2008-06-03,6.2,1016.3,89,15.7,17.6,1.7,0.9,1.1,2,5.2,5.8
22105,2008-06-04,4.1,1014.5,77,14.6,17.6,1.1,0.6,0.7,1.5,4.9,5.8
22105,2008-06-05,4.4,1006.9,89,14.5,17.4,1,0.5,0.6,1.3,4.1,5.8
22105,2008-06-06,3.4,1008.3,84,17.1,17.8,0.7,0.3,0.5,0.9,4.5,4.9
22105,2008-06-07,2.2,1009.2,84,18.5,18.5,0.5,0.2,0.4,0.7,4,5.3
22105,2008-06-08,1.4,1010,89,18.6,18.7,0.3,0.2,0.2,0.5,3.8,5.3
22105,2008-06-09,3.3,1010.5,84,19.3,19.7,0.3,0.1,0.4,0.7,4,7.1
22105,2008-06-10,3,1008.5,91,19.3,20,0.5,0.3,0.5,1.1,3.2,3.8
22105,2008-06-11,4.3,1010.4,89,18.2,19.8,0.5,0.2,0.3,0.7,3.2,3.8
22105,2008-06-12,4.3,1007.8,77,19.1,19.8,0.5,0.3,0.7,1.2,3.1,4
22105,2008-06-13,3.7,1009.8,83,19.8,20.3,0.7,0.3,0.6,1.2,3.6,7.1
22105,2008-06-14,5.9,1018.3,78,17.7,19.9,1.6,0.9,1.3,2.2,5.9,8
22105,2008-06-15,4.1,1018.3,72,17.3,19.9,1.5,0.8,1,1.8,6.3,8
22105,2008-06-16,2.9,1017.2,72,17.5,20.1,0.9,0.5,0.8,1.3,4.8,5.8
22105,2008-06-17,2.5,1017.5,79,18.4,20.2,0.8,0.4,0.5,1,4.2,5.3
22105,2008-06-18,9.2,1009.6,91,19.4,19.8,1.7,0.9,1.7,3.2,4.6,5.3
22105,2008-06-19,3.5,1006.2,81,20.6,19.9,1.3,0.6,1.2,2.5,5.1,6.4
22105,2008-06-20,1.4,1004.8,92,19.7,20.5,0.6,0.3,0.4,0.9,4,4.9
22105,2008-06-21,3.7,1003.8,96,18.6,20.6,0.6,0.3,0.4,0.9,3.5,4.9
22105,2008-06-22,8.2,1004.4,90,17.6,20.1,2.2,1.1,1.8,3,5.6,6.4
22105,2008-06-23,7.8,1007.1,84,17.1,19.5,2.5,1.3,1.6,3,6.8,8
22105,2008-06-24,4.4,1008.2,89,17.1,19.5,1.7,0.9,1.2,2.2,6.8,8
22105,2008-06-25,5.2,1009.3,83,17.5,19.4,1.1,0.6,0.7,1.4,5.5,6.4
22105,2008-06-26,4.8,1010,77,17.2,19.4,1.1,0.6,0.6,1.4,5.7,7.1
22105,2008-06-27,2.9,1011.2,79,18.3,19.9,0.9,0.5,0.6,1.2,6.1,7.1
22105,2008-06-28,5.6,1009.5,89,18.7,20.1,0.8,0.4,0.5,1,4,6.4
22105,2008-06-29,7.6,1007.6,93,18.1,19.5,1.5,0.8,1,2.1,4.8,6.4
22105,2008-06-30,3.4,1013.1,81,18.2,19.7,1.6,0.8,1,1.9,5.8,7.1
22105,2008-07-01,6.2,1011.3,88,18.9,20.1,1.3,0.6,0.8,1.6,4.9,6.4
22105,2008-07-02,8.4,1004.3,93,19.8,20.2,1.4,0.7,1,1.9,4,4.9
22105,2008-07-03,6.5,1001.1,86,21.3,20.5,1.4,0.7,1,2,4.7,5.8
22105,2008-07-04,4.3,1004.1,85,21.8,21,0.9,0.4,0.6,1.2,4.9,5.8
22105,2008-07-05,4.4,1003.9,88,22.5,21.8,0.9,0.4,0.7,1.3,4.2,4.9
22105,2008-07-06,6.8,1004,88,23,22.2,1.4,0.7,0.8,1.5,4.5,5.3
22105,2008-07-07,2.6,1008.9,86,23.8,22.9,0.7,0.4,0.6,1.1,4.1,5.8
22105,2008-07-08,1.6,1012.3,85,24.3,24.3,0.3,0.1,0.2,0.5,4,4.9
22105,2008-07-09,3.1,1010.9,84,23.8,24.6,0.3,0.2,0.3,0.7,4.1,6.4
22105,2008-07-10,5,1006,85,23.4,24.1,0.7,0.4,0.5,1.1,3.3,4
22105,2008-07-11,1.6,1004.6,88,23.6,24.5,0.4,0.2,0.3,0.6,3.5,5.3
22105,2008-07-12,3.7,1005.6,89,23.6,24.7,0.4,0.2,0.3,0.6,3.2,4.3
22105,2008-07-13,3.5,1005.3,88,23.2,22.9,0.7,0.3,0.5,1,3.2,4.3
22105,2008-07-14,1.6,1010.1,91,23,23.4,0.3,0.2,0.2,0.5,3.6,4.6
22105,2008-07-15,4.4,1009.1,88,23.2,23.1,0.5,0.3,0.5,0.9,3,3.8
22105,2008-07-16,6.8,1002.5,89,22.7,21.5,1.2,0.6,0.8,2,3.9,4.9
22105,2008-07-17,3,1002.5,89,22.8,22.4,0.7,0.4,0.5,1,3.7,4.9
